2,2996
2,5004
2,7005
1,10020
1,12026
1,14035
-1,16041
1,18048
1,20032
2,23045
2,25052
-2,27060
-2,29067
2,31067
3,34080
3,36088
3,38100
3,40108
3,42089
2,45106
2,47112
2,49113
1,52122
1,54130
1,56135
1,58145
1,60131
-2,63143
2,65163
2,67171
-2,69179
2,71158
-3,74172
3,76178
3,78189
3,80195
-3,82207
3,84215
3,86194
2,89207
2,91217
2,93218
3,96230
3,98242
-3,100253
3,102260
3,104267
3,106251
2,109269
-2,111279
2,113286
2,115288
2,118304
2,120310
2,122313
3,125327
3,127334
3,129341
3,131351
3,133332
2,136345
2,138353
2,140357
1,143376
1,145385
1,147396
1,149402
1,151384
2,154399
2,156408
2,158407
3,161420
3,163427
-3,165438
3,167443
-3,169451
-3,171462
3,173471
3,175463
-2,178476
-2,180488
-2,182500
2,184506
2,186516
2,188512
2,191529
2,193535
-2,195543
2,197545
