5,0
2,5
8,994
13,3000
13,5005
11,7001
13,7005
2,7011
1,7017
8,8011
13,10017
13,12022
13,14030
13,16038
13,18043
13,20050
13,22059
11,24037
13,24043
2,24049
8,25049
13,27057
13,29062
11,31056
13,31061
2,31067
3,31073
8,32067
13,34071
13,36078
13,38087
13,40094
13,42103
11,44085
13,44091
2,44097
8,45100
13,47105
13,49117
13,51123
13,53132
11,55126
13,55131
1,55137
8,56141
13,58144
13,60152
13,62164
13,64173
13,66179
11,68163
13,68169
2,68175
8,69178
13,71182
13,73192
13,75199
13,77207
13,79213
11,81210
13,81215
3,81221
8,82222
13,84228
13,86236
13,88242
13,90251
11,92229
13,92234
2,92241
8,93244
13,95249
13,97259
13,99265
13,101274
13,103284
13,105291
13,107320
13,109332
11,111322
13,111328
3,111334
8,112337
13,114343
13,116350
13,118358
13,120368
13,122375
11,124352
13,124357
2,124364
8,125365
13,127372
13,129379
13,131411
13,133417
13,135423
11,135433
2,135440
8,136441
13,138445
13,140451
13,142460
11,144462
13,144467
3,144474
8,145476
13,147480
13,149488
13,151494
13,153503
11,155485
13,155490
2,155497
8,156501
13,158508
13,160517
11,162507
13,162513
1,162519
8,163523
13,165528
13,167534
13,169544
13,171551
13,173560
11,175533
13,175538
2,175545
8,176551
13,178559
13,180567
11,182559
13,182565
2,182571
3,182579
8,183572
13,185581
13,187589
13,189598
13,191606
13,193617
13,195623
11,197592
13,197597
2,197604
8,198606
13,200611
13,202621
11,204616
13,204622
2,204628
8,205629
13,207634
13,209641
13,211649
13,213660
11,215647
13,215653
14,215660
