5,0
2,22
9,250
9,24926
9,50881
8,240026
13,242031
13,244040
13,246052
13,248064
13,250084
11,252058
13,252068
2,252077
1,252087
8,254081
13,256085
13,258096
13,260110
13,262119
13,264129
11,266103
13,266113
2,266124
8,268125
13,270131
13,272141
13,274152
13,276163
13,278175
11,280148
13,280156
3,280166
8,282169
13,284174
13,286185
13,288197
13,290207
13,292218
13,294229
13,296241
11,298214
13,298222
2,298232
8,300236
13,302250
13,304262
13,306274
13,308285
13,310296
13,312307
13,314318
11,316281
13,316290
1,316300
8,318303
13,320309
13,322318
13,324330
13,326340
13,328352
13,330363
13,332395
13,334407
11,336358
13,336366
2,336376
8,338380
13,340385
13,342395
13,344407
13,346417
13,348429
11,350402
13,350410
3,350421
8,352425
13,354428
13,356440
13,358448
13,360462
13,362474
13,364485
13,366496
13,368506
13,370517
11,372491
13,372499
2,372509
8,374514
13,376519
13,378530
13,380541
13,382551
13,384563
11,386546
13,386555
3,386566
8,388569
13,390573
13,392584
13,394595
13,396607
13,398617
11,400602
13,400611
2,400623
8,402625
13,404629
13,406639
13,408652
13,410663
13,412674
13,414685
11,416658
13,416666
2,416705
8,418679
13,420692
13,422705
13,424717
13,426729
13,428740
11,430713
13,430721
3,430731
8,432735
13,434740
13,436752
13,438762
13,440775
13,442784
13,444795
11,446769
13,446777
2,446789
8,448791
13,450795
13,452806
13,454818
13,456829
13,458840
13,460851
13,462862
11,464847
13,464856
1,464867
8,466869
13,468873
13,470885
13,472897
13,474907
13,476918
13,478929
13,480940
11,482913
13,482921
2,482932
8,484935
13,486940
13,488959
13,490972
13,492984
13,494995
13,497006
11,498980
13,499028
3,499038
8,501045
13,503052
13,505062
13,507073
13,509085
11,511057
13,511067
2,511078
8,513079
13,515085
13,517095
13,519107
13,521118
13,523130
13,525140
13,527151
13,529162
11,531135
13,531144
2,531156
8,533157
13,535162
13,537193
13,539233
13,541250
13,543262
11,545213
13,545222
14,545233
