2,242026
2,244037
-2,246049
2,248059
2,250081
2,252063
1,256081
1,258093
-1,260104
1,262115
1,264126
1,266108
2,270127
-2,272137
2,274148
2,276159
2,278170
2,280152
3,284171
3,286181
3,288193
-3,290203
3,292214
-3,294226
-3,296237
3,298219
2,302246
2,304258
2,306270
-2,308281
-2,310292
-2,312304
2,314315
2,316286
-1,320304
1,322315
1,324326
-1,326336
1,328348
-1,330359
1,332391
-1,334403
1,336362
2,340381
2,342392
2,344403
-2,346414
2,348425
2,350406
3,354425
3,356436
-3,358445
-3,360458
3,362470
-3,364481
3,366492
-3,368503
-3,370514
3,372495
2,376515
-2,378526
2,380536
2,382547
2,384559
2,386551
3,390570
3,392581
-3,394592
3,396603
3,398614
3,400607
-2,404625
2,406636
2,408647
2,410659
2,412670
-2,414681
2,416662
2,420689
2,422702
-2,424714
2,426725
2,428736
2,430717
-3,434736
3,436748
-3,438758
3,440769
3,442781
3,444791
3,446773
2,450791
2,452803
-2,454813
-2,456825
2,458836
2,460847
-2,462858
2,464852
1,468870
1,470881
1,472892
1,474903
-1,476914
-1,478925
-1,480936
1,482918
2,486936
-2,488955
2,490968
2,492980
-2,494991
2,497003
2,498985
3,503047
3,505058
3,507070
3,509081
3,511062
2,515081
-2,517091
2,519103
-2,521114
-2,523125
2,525136
-2,527147
2,529158
2,531140
2,535158
2,537170
2,539202
-2,541246
2,543258
2,545218
