5,0
2,5
8,996
13,3000
13,5010
11,7005
13,7010
1,7016
8,8020
13,10027
13,12033
13,14040
13,16049
11,18029
13,18035
2,18041
8,19044
13,21048
13,23055
11,25049
13,25054
3,25060
8,26060
13,28067
13,30078
13,32086
13,34092
11,36070
13,36076
2,36082
8,37085
13,39091
13,41098
11,43090
13,43096
2,43102
1,43114
8,44106
13,46111
13,48120
13,50130
13,52138
11,54115
13,54120
2,54127
8,55130
13,57134
13,59141
11,61139
13,61145
3,61151
8,62155
13,64160
13,66166
13,68174
13,70184
11,72166
13,72172
2,72179
8,73178
13,75186
13,77197
11,79190
13,79195
3,79202
8,80203
13,82207
13,84216
13,86222
13,88232
11,90211
13,90217
2,90224
8,91226
13,93231
13,95241
11,97237
13,97243
2,97250
8,98253
13,100262
13,102269
11,104260
13,104265
3,104272
8,105273
13,107280
13,109290
13,111297
13,113304
11,115284
13,115290
2,115297
8,116299
13,118303
13,120309
11,122311
13,122316
2,122323
1,122337
8,123325
13,125330
13,127340
13,129351
13,131362
11,133334
13,133340
2,133347
8,134350
13,136355
13,138366
11,140356
13,140362
2,140368
3,140375
8,141369
13,143377
13,145387
13,147396
13,149406
11,151380
13,151385
2,151392
8,152393
13,154399
13,156406
11,158401
13,158406
2,158413
8,159418
13,161423
13,163432
11,165425
13,165431
14,165438
