5,0
2,20
9,556
8,240204
13,242216
13,244228
13,246241
13,248252
11,250226
13,250234
1,250244
8,252247
13,254260
13,256284
13,258296
13,260308
13,262319
11,264292
13,264300
2,264312
8,266314
13,268318
13,270330
13,272340
13,274352
11,276325
13,276333
3,276343
8,278347
13,280352
13,282363
13,284376
13,286385
11,288359
13,288366
2,288376
8,290381
13,292386
13,294405
13,296418
13,298429
11,300403
13,300412
1,300422
8,302425
13,304430
13,306440
13,308451
13,310462
11,312436
13,312444
2,312455
8,314458
13,316463
13,318475
13,320485
13,322496
11,324470
13,324478
3,324488
8,326492
13,328497
13,330508
13,332518
13,334529
13,336540
11,338514
13,338522
2,338532
8,340536
13,342540
13,344553
13,346562
13,348574
13,350582
11,352569
13,352578
3,352588
8,354591
13,356597
13,358608
13,360618
13,362629
11,364603
13,364611
2,364624
8,366625
13,368630
13,370640
13,372652
13,374663
11,376636
13,376644
2,376655
8,378658
13,380663
13,382674
13,384685
13,386739
11,388669
13,388678
3,388689
8,390691
13,392696
13,394707
13,396719
13,398729
13,400741
11,402714
13,402722
2,402734
8,404736
13,406741
13,408752
13,410771
13,412784
11,414757
13,414766
1,414778
8,416780
13,418785
13,420796
13,422808
13,424818
11,426802
13,426810
2,426821
8,428824
13,430829
13,432840
13,434852
13,436863
11,438835
13,438844
3,438855
8,440858
13,442863
13,444874
13,446884
13,448924
11,450880
13,450889
2,450899
8,452902
13,454907
13,456918
13,458929
13,460940
11,462913
13,462922
2,462933
8,464935
13,466941
13,468952
13,470988
13,473006
11,474958
13,474966
14,474976
