5,0
4,9
7,60014
3,62037
4,68547
7,70069
3,72092
4,78613
7,80125
2,82148
4,88669
7,90180
3,92203
4,98725
7,100235
3,102258
4,108780
7,110291
3,112302
4,118814
7,120335
2,122357
4,128869
7,130391
2,132413
4,138934
7,140446
1,142457
4,148969
7,150480
2,152502
4,159024
7,160546
2,162557
4,169079
7,170602
1,172622
4,179135
7,180657
3,182679
4,189202
7,190724
3,192735
4,199257
7,200779
2,202801
4,209323
7,210834
2,212857
4,219379
7,220901
1,222924
4,229446
7,230968
3,232990
4,239512
7,241031
1,243044
4,249556
7,251078
1,253089
4,259601
7,261123
3,263145
4,269656
7,271178
1,273200
4,279722
7,281233
3,283245
4,289767
7,291278
1,293289
4,299811
7,301333
2,303356
4,309878
7,311400
1,313411
4,319933
7,321444
3,323466
4,329977
7,331488
3,333499
4,340011
7,341532
1,343544
4,350055
7,351566
2,353585
4,360099
7,361610
2,363622
4,370144
7,371666
3,373688
4,380199
7,381722
2,383743
4,390266
7,391788
1,393808
4,400321
7,401843
1,403854
4,410365
7,411888
1,413910
4,420432
7,421954
3,423976
4,430487
7,432009
2,434029
4,440543
7,442065
2,444076
4,450598
7,452120
3,454143
4,460654
7,462176
1,464198
4,470709
7,472220
2,474242
4,480764
7,482287
1,484297
4,490809
7,492331
1,494341
4,500853
7,502375
1,504397
4,510920
7,512442
1,514453
4,520973
7,522485
3,524497
4,531009
7,532531
2,534552
4,541075
7,542597
2,544619
4,551141
7,552663
1,554675
4,561186
7,562708
3,564728
4,571241
7,572763
2,574785
4,581296
7,582808
1,584830
4,591341
7,592863
2,594886
4,601408
7,602930
2,604951
4,611473
7,612985
3,614996
4,621508
7,623029
2,625051
4,631563
7,633085
3,635107
4,641629
7,643140
3,645162
4,651673
7,653196
1,655217
4,661729
6,663239
